,unnamed: 0,sentence
2554,2554.0,Mukyala wange yankyayisa abaana bange nga tabagamba nti nze mbawa ssente.
2555,2555.0,Ettaka eryo ggimu nnyo buli ky'osimbako kimera bulungi.
2556,2556.0,Leero lwe giweze emyaka kkumi bukyanga mpasa.
2557,2557.0,Twalwawo okukola okwanjula kwaffe olw'obutaba na ssente.
2558,2558.0,Abantu abali ku kyeyo babonaabona nnyo okusinga abali okwabwe.
2559,2559.0,Eneeyisa y'omujjanannyina yansobera alinga gwe baaloga.
2560,2560.0,Naye gwe nga weesiimye laba togezza lubuto naye laba nze.
2561,2561.0,Nze sizaalira mu ddwaliro nina mulerwa wange y'anzaalisa.
2562,2562.0,Munnange nno wandigenze mu ddwaliro ne weekebeza.
2563,2563.0,Kuuma ewaka bulungi tewaba akulimba n'akutwalako ebintu.
2564,2564.0,Nkyanoonya ensonga lwaki mukyala wange asinga kuba na mikwano gya baana bato?
2565,2565.0,Twandisse ente namba kuba tusuubira abagenyi bangi.
2566,2566.0,Okutuuyana kwange kuvudde ku ccaayi gwe nva okunywa.
2567,2567.0,Lwaki mutuleekanira okutuuka kw'ekyo nga mumanyi nti waliwo abalwadde?
2568,2568.0,Ndowooza ojjukira bulungi gye nakujja okkuleeta wano kati neegendereza.
2569,2569.0,Ogusajja ogwo sigwagala naye guneesibako.
2570,2570.0,Owange taata omugulidde kirabo ki?
2571,2571.0,Bw'oba wakutambula na mukyalawo omugamba ssaawa za wansi ku z'okusimbula.
2572,2572.0,Wabula olina omukisa kuba onsanze nfuluma ku genda ku party.
2573,2573.0,Enjala erumye omukazi n'ayayuuya amaziga ne gajja n'okujja.
2574,2574.0,Obutankubira ssimu nga ojja ewange kiri kuleetera obutansangawo.
2575,2575.0,Omwana we amukuzizza bubi era n'amala avaawo ensi ejja mmukaluubirira.
2576,2576.0,Tubadde mu kyalo naye maama takutumidde alaamye bulaami.
2577,2577.0,Ntamwa nnyo omuntu aggyako essimu ye ekiro nga tamanyi nti bayinza n'ommubikira.
2578,2578.0,Ab'amazzi babadde wano ne balekawo ekipapula kino.
2579,2579.0,Nakugamba ntya ku mikwano gyo egyo egyambala obubi?
2580,2580.0,Nkusuubiza okundabira awo ewuwo singa tonzimbira nnyumba yange ku bwange.
2581,2581.0,Byonna ebibaddewo mbirabye nga ekiti kimukuba mu butali bugenderevu.
2582,2582.0,Musanji wange baamukase okutunda ettaka lye ku busente obutono.
2583,2583.0,Nze ke nnyini namusangira ddala ng'abala ebifi mu ntamu.
2584,2584.0,Waliwo omuntu yenna ayinza okuba ng'amanyi omuntu oyo eyakubiddwa n'asuulibwa mu kkubo?
2585,2585.0,Oyo omwana yandizzeeyo ewaabwe kuba kati maama we alabika yeeraliikiridde.
2586,2586.0,Mukazi munnange ennaku gy'olina ku mutima ngiraba naye omwana ye akyabuze.
2587,2587.0,Amaziga gaamuyitamu bwe baamubikira omugalanda we.
2588,2588.0,Okuva Ssentebe lwe yatwaliddwa mu mmotoka tanaddamu kulabika.
2589,2589.0,Newankubadde kasiru tayogera naye aba ategeera bulungi.
2590,2590.0,Ebisolo bisinga omuntu yenna amagezi eyeetaba mu bikolwa by'okulya ebisiyaga.
2591,2591.0,Naye lwaki okaayirirwa kaamulali gw'otalidde?
2592,2592.0,Temugenda kuddamu kuva waka okuggyako nga nze mbatumye.
2593,2593.0,Omukolo gw'okwanjula gunyuma ntimba.
2594,2594.0,Amasiga okwatuziddwa entamu erimu emiwumbo gy'emmere omusanvu gaguddemu.
2595,2595.0,Ssebo tusanyuse okukulaba obadde oyagala matofaali kika ki?
2596,2596.0,Empombo bazitusedde kyokka tezimala.
2597,2597.0,Gye twagenda okwanjula mukyala wa mukwano gwange waaliyo ensiri ennene.
2598,2598.0,Olunaku taata wange lwe yafa lukyanvugira mu bwongo.
2599,2599.0,Banzigyako essimu nga nvuga emmotoka nneme kutegeera ku kumbikira kwa taata.
2600,2600.0,Entaana gye basooka okusima yali ntono ku mugenzi.
2601,2601.0,Bamakanika b'ensangi zino bakyusa ebyuma ebiramu ne bakuteeramu ebifu.
2602,2602.0,Abantu abamu beerimbika mu bwa makanika naye nga tebamanyi kukanika.
2603,2603.0,Bw'ogenda we batemera ennyama tunuulira nnyo minzaani.
2604,2604.0,Oyo omusajja yantemera ennyama kiro mukaaga ne nziramu okugipima ewaka nga ziri kiro ttaano.
2605,2605.0,Minzaani z'abatunzi b'ebintu tezikyawera muwendo mutuufu.
2606,2606.0,Kiro y'ennyama ya ssente mmeka ennaku zino?
2607,2607.0,Omukyala w'edduuka eryo amanyi okukwata obulungi ba kasitooma be.
2608,2608.0,Omuwala alina olulimi olutunda wejjuukiriza oguze ne ky'otandiguze.
2609,2609.0,Yalonze akafo akalungi ew'okutundira ebintu bye kati afuna nnyo abaguzi.
2610,2610.0,Akubidde muganzi we essimu amutaase okuva mu kkomera.
2611,2611.0,Bba wange mwagala naye sisobola kumulwanira na mukyala mulala.
2612,2612.0,Mbadde mu ddwaliro wano okumala ebbanga kati mpulira lintamye.
2613,2613.0,Emirimu gy'ennaku zino mitono nnyo egisobola okuwa akakadde k'ensimbi.
2614,2614.0,Nga bw'oyagala okubeera n'omwami ne bakyala banno bwe beetaaga abaami baabwe.
2615,2615.0,Bwe kakutanda ne nsanga omulenzi oyo ewaka onguddeko.
2616,2616.0,Embeera y'obwavu yansindiikiriza okuyingira mu magye.
2617,2617.0,Abasajja aboogerera firimu bakoze omulimu munene mu kutumbula olulimi Oluganda.
2618,2618.0,Bonna abazze ku mukolo gw'olwaleero baavuddewo nga balidde bulungi.
2619,2619.0,Agaanye abaana be okugenda okuzannyira ewa muliraanwa we.
2620,2620.0,Nazaalibwa mu famire etali ngagga naye nasobola okugaggawala.
2621,2621.0,Tewali n'omu yali asuubira nti nsobola okufuuka omuntu eyeebuuzibwako.
2622,2622.0,Tekyandibadde kirungi kwevuma mbeera gy'olimu kuba waliwo abagyegomba.
2623,2623.0,Abantu bangi beebuuza engeri gye bayinza okutendeka obwongo okukola ssente ennyingiko.
2624,2624.0,Yabadde andaga omukyala gw'agenda okuwasa nga tamanyi nti mmumanyi.
2625,2625.0,Yabadde akaayana nti bamuwe ebisumuluzo by'emmotoka kyokka nga tamanyi na kugivuga.
2626,2626.0,Omukulu w'eddwaliro yatabuse n'eyabadde ayiwa kasasiro ku ddwaliro.
2627,2627.0,Omukozi yatunyumirizza ku bitukwatako byonna naye nga tetumulabangako.
2628,2628.0,Omukyala yayombesezza omwami we.
2629,2629.0,Mu kwewozaako kw'omwami yamutegeezezza nti amutendeka nkolagana na bakozi banne.
2630,2630.0,Omwana bwe yabuuzibwa maama we ku ky'okwoza kaabuyonjo yaddamu nti takirinaamu buzibu.
2631,2631.0,Totawaana kugenda mu abo babbi.
2632,2632.0,Nja kusaba ontegezeeko singa oyagala obuyambi bwange.
2633,2633.0,Emboozi nno eyo gy'owandiise ebuzeemu okutegeerekeka.
2634,2634.0,Osiibye otya nnyabo?
2635,2635.0,Nsaba kundagirira ku kkubo erigenda mu kirombe wansi.
2636,2636.0,Ssebo weddira ki?
2637,2637.0,Amatofaali g'ebbumba mugatunda ssente mmeka?
2638,2638.0,Ekirombe ky'omusenyu gy'ogenda nga waseerera nnyo kati?
2639,2639.0,Wandilinzeeko ekkubo ne likamukamu okusobola okuliyitamu.
2640,2640.0,Emmotoka zi magulukkumi teziseerera mu kirombe naye buno obutono buseerera nnyo.
2641,2641.0,Olabye ow'ekirombe bw'abadde atuwadde amatofaali agataweze lukumi?
2642,2642.0,Naye oba mulimu ki ogutaliimu bafere?
2643,2643.0,Okimanyi giweze emyaka musanvu bukyanga tuva ku yunivaasite?
2644,2644.0,Okubonaabona kwe nayitamu nga nsoma ddiguli eyasooka kwannemesa okuddayo.
2645,2645.0,Luli nasoma nga ndi omu bwe nti kati ndi mufumbo naabisobola?
2646,2646.0,Omwana oyo yeetaaga buyambi bambi okumujjanjaba.
2647,2647.0,Abantu ab'enkwe baba bazibu nnyo.
2648,2648.0,Abantu abo basobola n'okukutta nga beesesa nga abali ku ludda lwo.
2649,2649.0,Olowooza omuntu akola ebintu emisana n'oyo abikola ekiro ani mutuufu?
2650,2650.0,Omukazi oyo namugambye ave ku magezi g'afunira mu ssaaluuni.
2651,2651.0,Nze omusawo mmumanyi asobola okukuyamba omwami wo n'akomawo.
2652,2652.0,Munnange bye batugamba ku laadiyo bituufu nze ngenda bigoberera.
2653,2653.0,Omuntu ateekeddwa okubikkula amaaso ge nga bukyali okusobola okuba ow'amaanyi.
2654,2654.0,Si kirungi mukyala kwekuba kalifuuwa kuba aba asikiriza abasajja okumulaba.
2655,2655.0,Munnange nga kitalo eky'okufiirwa omwana wo.
2656,2656.0,Okufa kwa ddala era buli omu alina oluziika lwe.
2657,2657.0,Ensi eno teyanditwemazizaamu kuba tugenda kugireka nga bwe twagisanga.
2658,2658.0,Singa obutafa kwali kugulwa na ssente singa abagagga balamu.
2659,2659.0,Okufa kwayitirira ne bwe weesibira mu nnyumba okuli ekikomera ekiwanvu era kukusangayo.
2660,2660.0,Nkwagaliza amazaalibwa amalungi mwattu.
2661,2661.0,Mu butuufu omuntu ataasomako akuzibuwalira okunyumiza.
2662,2662.0,Katonda muyinza bannange amututte ku lunaku lwe nnyini lwe yazaalibwako.
2663,2663.0,Obadde okimanyi nti embuzi zange ziweze olukumi?
2664,2664.0,Ebbwa lye nina ku mukono lyatandika mpola ng'akatulututu.
2665,2665.0,Omukyala yenna ayina okwetaba mu kunoonya ssente okuyambako omwami.
2666,2666.0,Mpeerera abaana bange okuva mu byangwe bye ntunda.
2667,2667.0,Oyinza okubuusa obulimi amaaso naye nga mulimu ssente.
2668,2668.0,Katonda mugabi okimanyi nti omukazi oyo azimbye amayumba okuva mu kutunda endeku?
2669,2669.0,Ng'abakazi bwe baagala okubayambako ewaka n'abasajja mubayambeko mu kuyingiza.
2670,2670.0,Abazadde b'abayizi be baagoba ku ssomero bakkirizza okukozesa emmeeza abaana ze bayonoona.
2671,2671.0,Emmeeza z'essomero lyange zaakaddiye twetaaga endala.
2672,2672.0,Okusomesa nakuvaamu oluvannyuma lw'obutansasula musaala gwange gwe nali nkoledde.
2673,2673.0,Omusomesa yeeganya okugenda ku ssomero ly'asomesaako olw'obutaba na ntambula.
2674,2674.0,Omwanawo bw'aba atya akaggo kateeke mu nju okamulage ng'asobezza.
2675,2675.0,Abayizi ababadde batambulira emabbali w'ekkubo bawonye okutomerwa emmotoka.
2676,2676.0,Abavuga bbaasi bamanye nti n'ab'ebidduka ebirala nabo bakozesa ekkubo.
2677,2677.0,Akabenje akagudde wali kavudde ku muvuzi wa mmotoka kusumagira.
2678,2678.0,Kaawonawo mu kabenje akaakagwawo tanadda ngulu.
2679,2679.0,Twamugamba okulekera awo okuvuga emmotoka nga bw'ayogerera ku ssimu.
2680,2680.0,Si kirungi kweyongerayo na lugendo lwo singa obaako kye weekengedde.
2681,2681.0,Amasomero g'ensangi zino makozi ga nsimbi.
2682,2682.0,Essomero likusaba ebisale by'okuzimba bw'ojja nti ozimba liryo.
2683,2683.0,Amasomero gatusasuza okutuwa ebifo mu masomero gaabwe.
2684,2684.0,"Gwe nno oli ku za kukuwa kifo mu ssomero, waliwo n'agakusasuza yintaviyu."
2685,2685.0,Omusolo gussuse obungi mu ggwanga.
2686,2686.0,Obusungu bunnuma nga mpulira essomero linsaba sukaali ate nga nange nina okukutwala ewange.
2687,2687.0,Kyewuunyisa okusasula akakadde k'ensimbi ku ssomero ate ne bakusaba n'obusawo bwa ssementi butaano.
2688,2688.0,Nali saagala busomesa naye bakadde bange baabunkaka okubusoma.
2689,2689.0,Toyina ngeri gy'oyinza kwewalamu bakadde bo kye baagala osome nga be bakusasulira ebisale ky'essomero.
2690,2690.0,Ekirooto kyange ey'okuzannya firimu ky'afa olw'akatale kaazo okuba akatono mu Uganda.
2691,2691.0,Bwe nagaana okukkiriza okusoma obusawo jjajjange eyali ansasulira ebisale by'essomero yagaana okunsasulira.
2692,2692.0,Nagenda okusoma obulimi mu lukumi lwenda kyenda.
2693,2693.0,Olunaku lwange olw'asooka mu ssomero eryo nasanga beekalakasa ne mbakulemberamu.
2694,2694.0,Bangoba okuva ku ssomero gye nasomero okumala wiiki bbiri.
2695,2695.0,Omwana yenna okukula obulungi yeetaaga okubuulirirwa mu kifo ky'okumukuba.
2696,2696.0,Mulekere awo okutuntuza abaana bajja kwetamwa okusoma.
2697,2697.0,Mukwano gwange yali tayagala kusoma busomesa naye kati abwenyumirizaamu.
2698,2698.0,Amasomero agamu tegawa maanyi kusomesaamu.
2699,2699.0,Otunuulira abaana abamu mu kyalo nga bagenda okusoma nga tebambadde ngatto.
2700,2700.0,Osobola okuteeka empisa mu mwana nga tomukubye.
2701,2701.0,Katonda yatutonda n'atuwa obwongo obutuyamba mu buli kimu.
2702,2702.0,Obwongo ku muntu kye kintu ekiyamba omuntu okulowooza.
2703,2703.0,Katonda yatuwa obulamu mu nsi muno n'atuteeramu okusoomoozebwa.
2704,2704.0,Buli omu ku nsi kuno w'ali w'ategeerera obuzibu n'obwangu bw'ensi eno.
2705,2705.0,Waliwo enjawulo wakati w'okutya omuntu n'okuwa omuntu ekitiibwa.
2706,2706.0,Embeera omuntu gy'abeeramu bwe buyiiya bw'obwongo bwe.
2707,2707.0,Omuntu wanjawulo ku bisolo kuba ye asobola okulowooza.
2708,2708.0,Katonda yatonda omuntu mu ngeri esinga obulungi okwawukana ku bitonde ebirala.
2709,2709.0,Engeri omuntu gy'akozesaamu obwongo bwe yeeraga eddaala lye mu by'enfuna.
2710,2710.0,Omuntu ayina buli kimu mu maaso ge okugaggawala oba okwavuwala.
2711,2711.0,Kibi nnyo nti abantu abasinga tebafaayo kukozesa bwongo bwabwe okwekulaakulanya.
2712,2712.0,Mu buli mbeera yonna omuntu asaanye akozese obwongo bwe.
2713,2713.0,Endowooza yo ne ky'okkiririzaamu bikutuusa ku buwanguzi mu mbeera yo yonna ey'obulamu.
2714,2714.0,Abantu abamu beekwasa nnyo.
2715,2715.0,Ekisolo kye bayita omuntu tokyesiganga.
2716,2716.0,Entandikwa y'ekkubo ly'okubeera obulungi kwe kumanya amaanyi go oba obunafu bwo.
2717,2717.0,Buli muntu asaanye alowooze bulungi.
2718,2718.0,Buli omu ku nsi kuno y'asalawo okubeera obulungi oba obubi.
2719,2719.0,Obuwanguzi mu nsi muno butandikira ku kutuukiriza ky'osazeewo okukola.
2720,2720.0,Okubeerawo kw'omuntu ku nsi kugireetedde okwononeka.
2721,2721.0,Tekyandibadde kirungi bantu kutema miti.
2722,2722.0,Emiti giyambako nnyo mu kukuuma obutonde.
2723,2723.0,Omutuba bwe baguggyako olubugo bagubikka guleme kkala.
2724,2724.0,Mu myezi esatu omukyala gwe yali yaakawasa yamunobako.
2725,2725.0,Munnange nno nkyegenderezza ng'abasajja abalina obunyama tebaba na ssente.
2726,2726.0,Obulungi bw'omusajja yenna si ffeesi wabula nsawo ye.
2727,2727.0,Lwaki obufumbo obumu tebuwangaala?
2728,2728.0,Ennaku zino ensi yaffe yakwegendereza nnyo kuba ekiwambabantu kisusse.
2729,2729.0,Nakato akungaanyizza ssente z'okusasula ennyumba gy'asulamu okumala emyezi ebiri.
2730,2730.0,Bw'aba nga omuto ku baana abazaaliddwa ababiri ye Nakato omukulu y'ani?
2731,2731.0,Oba lwaki okufa kw'abalongo bakuyita kubuuka?
2732,2732.0,Kyokka Katonda yatonda omuntu n'amuwa amagezi okufuga ensolo endala.
2733,2733.0,Buli ensi gye yeeyongera mu bya tekinologiya omuntu agenda kuggwebwako emirimu.
2734,2734.0,Ennaku zino tetukyatambuza bbaluwa ku bigere.
2735,2735.0,Amasimu agaasookawo gaabanga manene era ng'agirina atambula yeeyagala.
2736,2736.0,Mbuulira ky'oyagala okukola nkuyambeko.
2737,2737.0,Okimanyi nti oli ku bantu abatasobola kuwandiika ku lupapula olutaliiko layini?
2738,2738.0,Abantu abamu si balungi kwazika mmotoka kuba ne bw'efa tabasobola kugikanika.
2739,2739.0,Omulimu gwange nno guweddewo wano era ndi mu kunnoonya ngeri yakutwalamu bintu byange.
2740,2740.0,Bw'ogamba nti ekyo kintu kyange oba olaga bwannanyini kw'ekyo ky'omulaga.
2741,2741.0,Kaamulegeya asangiddwa nga afiiridde mu nnyumba ye gye yaakazimba.
2742,2742.0,Ebintu bikusobera buli lw'oba n'obuzibu abantu tebakuyamba ate nga bbo baagala obayambe.
2743,2743.0,Abantu abasinga bakutamisa okuyamba kuba buli gw'oyamba akwogerera.
2744,2744.0,Nze nkuze kutuuka wano mbadde simanyi nti omukyala ankuzizza si ye maama wange.
2745,2745.0,Obadde okimanyi nti omwezi ogwokubiri guba n'ennaku abiri mu mwenda oluvannyuma lw'emyaka ena?
2746,2746.0,Tosobola kuyisa kintu ku kisaawe okuggyako nga bakuggyako omusolo.
2747,2747.0,Okimanyi nti okujja kw'enzige kibonerezo gye tuli?
2748,2748.0,Ente zange zaagala nnyo okulya omunnyo gw'ekisula.
2749,2749.0,Mbu era bw'oba oyagala ebijanjaalo byo ebikalu bijje mangu oteekamu ekisula.
2750,2750.0,Ccaayi wa Babirye muwoomu okusinga owa namwandu wa Ssekitoleko.
2751,2751.0,Ensi yaffe y'emu kw'ezo ezikyali ku musingi ogw'eddiini oba lwakuba bannaddiini bangi?
2752,2752.0,Essimu yo gyongere ku kitangaala naye ejja kkulumya amaaso.
2753,2753.0,Okujja kw'emmundu mu nsi kwadibya enkozesa y'amafumu.
2754,2754.0,Ensi eyononese nnyo kuba gw'oleeta akukuume ewaka ate y'akuyitira ababbi bakubbe.
2755,2755.0,Omulimu gw'okuwandiika emboozi gugenda guzibuwala era gwandinnema.
2756,2756.0,Nzijukira lwe nali nvuga emmotoka nga emipiira giweddeko enkuba n'etonnya emmotoka n'eseerera.
2757,2757.0,Tulina omuvubuka gwe tunoonya gwe tuteebereza okuba nga yasse mukamaawe.
2758,2758.0,Omuserikale anoonyereza ku musango gwaffe yatulaze ekifaananyi ky'oyo ateeberezebwa okutta.
2759,2759.0,Twabadde tuyise ku muserikale mu kiwonvu naye omulala eyabadde emabbali n'atuyimiriza.
2760,2760.0,Mukasa yali mu kaseera kazibu nnyo ak'okutetenkanya by'anaalimba kuba yali amanyi nti avuga atamidde.
2761,2761.0,Okukweka n'okuyamba okutolosa omuntu eyeetaagibwa poliisi guba musango gwa naggomola.
2762,2762.0,Kibuuka yagumye masajja okugenda okukuba omusota ogwabadde guyingidde mu nju ye.
2763,2763.0,Omwana wange ayagala nnyo okutambula ekiro.
2764,2764.0,Mbuuliridde omwana ku buzibu bw'ayinza okufuna singa teyeewale kutambula kiro.
2765,2765.0,Abaserikale batuuse kikeerezi okuzikiza ennyumba eyabadde ekutte omuliro.
2766,2766.0,Kyokka ensi yaffe yeetaaga kusabirwa kuba ekimmotoka ekyazze okuzikiza omuliro kyabadde kikalu.
2767,2767.0,Tulina okuwa abasomesa n'abazadde baffe ekitiibwa.
2768,2768.0,Omuyizi w'ekibiina ekyomusanvu yagaanye okumukuba emiggo gy'okutuuka ekikeerezi
2769,2769.0,Saagala musomesa alwa mu kibiina ng'akadde k'ekyemisana kavuze.
2770,2770.0,Buli lw'obanga ovuga ekidduka kyonna ffaayo okusomanga obupande bw'okukkubo.
2771,2771.0,Olulimi lwaffe Oluganda lugagga nnyo.
2772,2772.0,Owange okimanyi nti emikolo gy'okwanjula egy'ennaku zino gya kweraga bwerazi?
2773,2773.0,Nkulabidde abawala abazze okubuuza abako nga engeri gye babiibyamu mu ggomesi yeewuunyisa.
2774,2774.0,Omwavu si wakweyagalirako mu nsi yattu.
2775,2775.0,Omugole olwayingidde mu kiddaala enduulu n'evuga mu kiddaala.
2776,2776.0,Omukubi w'ebyuma mu kwanjula yabadde amanyi okwogeza obulungi ebyuma bye.
2777,2777.0,Waliwo omuwala eyali alumizza ennyo abavubuka naye yakiguddeko ng'abako tebazze.
2778,2778.0,Omugole yajjira mu ngatto empavu kyokka n'eryoka emulindiggula ennume y'ekigwo.
2779,2779.0,Enkuba yatonnye mu kwanjula kwa kizibwe wange ekiddaala ne kijjula amazzi.
2780,2780.0,Sirabangako bako bakwata budde mu kwanjula oba kiva ku ki?
2781,2781.0,Naliko ku mukolo naye baagaana omukubi w'ebyuma okukuba oluyimba lwonna.
2782,2782.0,Maama wa mukwano gwange ayagala nnyo mpase muwala we.
2783,2783.0,Ebigambo by'olulimi Oluganda ebimu byagandawazibwa kuva mu nnimi endala.
2784,2784.0,Nandibadde musanyufu mu bulamu bwange singa bakadde bange babadde bakyaliwo ku nsi.
2785,2785.0,Teri muntu ayinza kwagala kkuyamba okuggyako ng'alina ky'ayagala okkufunako.
2786,2786.0,Kasita owulira omwaziinyi emisana omulundi ogusooka omanya nti ssaawa musanvu.
2787,2787.0,Munnange abasiraamu basinza Katonda waabwe emirundi etaano buli lunaku.
2788,2788.0,Tuli mu kaseera ka kisiibo eri ffe abakkiririza mu ddiini y'ekikatoliki.
2789,2789.0,Njagala nnyo okusiiba naye ensiiba y'abasiraamu si nnyangu nnyo ey'obutalya kantu misana.
2790,2790.0,Nali ndowooza nti omwana okutayirirwa nga aweza ennaku musanvu kya basiraamu bokka.
2791,2791.0,Ontiira bwerere singa nayagadde kkukuba singa nakkubye dda.
2792,2792.0,Omwana gwe baatumye ku luzzi ekawungeezi baamusanze bamusobezaako.
2793,2793.0,Naye okimanyi nti omuntu yenna ky'akola nga tayagala bamulabe kiba kibi eri Katonda?
2794,2794.0,Nakula manyi nti loogi ziba za benzi okutuuka lwe natandika okukola safaari.
2795,2795.0,Ani eyayeze olugya luno aluddemu terwatukudde?
2796,2796.0,Omusajja oyo obugagga bwe bwonna abuggye mu kulima na kulunda.
2797,2797.0,"Ayina emiti gy'emiyembe, ebitooke n'emicungwa egisoba mu lukumi ."
2798,2798.0,Yatandika okulunda embuzi nga mmulaba kyokka nze saakifaako kati yampitako dda.
2799,2799.0,Mu butuufu omwangu yatta enswa nange nandibadde mu abo abagenda ebweru.
2800,2800.0,Ensangi zino ssente zeetaaga kukwata na bwegendereza kuba zanguwa okkuva mu ngalo.
2801,2801.0,Ayagala okugoba obwavu togaya mulimu gwonna kasita guba nga guyingiza.
2802,2802.0,Abantu munnange bakwagala oyina akasente mu nsawo.
2803,2803.0,Okusabiriza si kikolwa kirungi kitta erinnya n'ekitiibwa ky'omuntu.
2804,2804.0,Nga tukyalina olugendo luwanvu okutuuka okubeera ng'ensi ezaakula?
2805,2805.0,Baali balowooza nti nakoma naye mukama n'ankwatirako ne nzira engulu.
2806,2806.0,Kika ky'amenvu ki ekisinga okukuwoomera?
2807,2807.0,Ng'oggyeeko okutunda obutunzi amenvu olowooza mugaso ki omulala oguli mu menvu?
2808,2808.0,Wamma twagala otusale empaka bbogoya naye bamukolamu kabalagala?
2809,2809.0,Buli lw'oba olima ku lusozi fuba osime ebinnya ebikwata amazzi.
2810,2810.0,Nze nakula ndaba bakadde bange nga balima naye nga sikulabamu mugaso.
2811,2811.0,Abaaleeta enkola ey'okufuuyira ebirime baatwonoonera ensigo ey'okusimba.
2812,2812.0,Eddagala erisinga erifuuyirwa mu nnimiro litta n'obugimu bw'ettaka.
2813,2813.0,Bakadde bange bandekera ettaka ddene naye linnemye okukozesa okuliggyamu ensimbi.
2814,2814.0,Bw'oba oyagala kwebaza Katonda totunuulira oyo akusinga tunuulira gw'osinga.
2815,2815.0,Olusuku olwo luvaamu amatooke amanene ate nga ganyirira.
2816,2816.0,Ekintu kyonna ky'oyagala okukola kikole na mutima gwo gwonna osobole okukifunamu.
2817,2817.0,Munnange nno ewaffe engulu tulimisa nsolo si tulakita.
2818,2818.0,Okutambula kulaba okimanyi mbadde sirabanga ku kuuma kakongola kasooli!
2819,2819.0,ffe bulijjo kasooli tumukongoza ngalo era nga okukungula bwe kutuuka nga tweraliikirira
2820,2820.0,Abaana bange bampi nnyo kyokka nga nze ndi muwanvu.
2821,2821.0,Nalowoozaako nti oba bankyusiza abaana mu ddwaliro anti bonna baddugavu ate ffe nga tuli beeru?
2822,2822.0,Naye abaatusooka balinanga amagezi bwe weetegereza engero zaabwe ntuufu.
2823,2823.0,Omuganda we yategeerera nti kino kiriibwa kino tekiriibwa ng'abafudde bangi.
2824,2824.0,Emirimu gy'abaggya n'abaggya baagikoleranga wamu era ng'omwami y'asalawo wa gy'anaasula.
